job_id,job_title,company,location,experience_level,work_type,salary_usd,skills,year,month,posted_date
9063,AI Research Scientist,JPMorgan,"Boston, MA",Senior,Hybrid,192846.0,"FastAPI, Azure, Deep Learning",2024,11,2024-11-27
9064,LLM Engineer,Microsoft,"San Francisco, CA",Senior,Hybrid,161393.0,"Hadoop, Feature Engineering, Computer Vision, AWS, scikit-learn, Spark",2025,9,2025-09-21
9065,AI Research Scientist,Infosys,"London, UK",Entry,Hybrid,109695.0,"Airflow, Azure, AWS, Python",2024,3,2024-03-12
9066,Data Analyst,Salesforce,Singapore,Mid,Remote,79152.0,"Docker, LLM, Hadoop, Spark",2024,7,2024-07-05
9067,LLM Engineer,Salesforce,"San Francisco, CA",Senior,Hybrid,159072.0,"Docker, GCP, Scala, Git, NumPy, NLP",2023,7,2023-07-24
9068,LLM Engineer,Goldman Sachs,"Hyderabad, India",Senior,Hybrid,53344.0,"PyTorch, Kubernetes, Machine Learning, scikit-learn, Python, Hadoop, MLOps",2025,6,2025-06-10
9069,AI Product Manager,Meta,"Toronto, Canada",Mid,Hybrid,146431.0,"Data Engineering, Statistics, Linux",2023,8,2023-08-05
9070,MLOps Engineer,Samsung,"Bengaluru, India",Senior,Remote,46200.0,"PyTorch, Deep Learning, Airflow, AWS, Power BI, Git, Java, FastAPI",2024,12,2024-12-24
9071,NLP Engineer,Apple,"Bengaluru, India",Mid,Remote,38627.0,"Hadoop, SQL, Data Engineering, NLP, Computer Vision, Power BI, Git",2023,12,2023-12-12
9072,LLM Engineer,Palantir,"San Francisco, CA",Entry,Hybrid,94455.0,"MLOps, Kubernetes, Transformers, AWS, Java",2023,11,2023-11-04
9073,Data Scientist,HCL Technologies,"London, UK",Mid,Hybrid,93114.0,"Power BI, LLM, Docker",2023,9,2023-09-12
9074,LLM Engineer,Baidu,"San Francisco, CA",Mid,Remote,164444.0,"TensorFlow, GCP, Power BI, Statistics, Linux",2025,3,2025-03-03
9075,MLOps Engineer,Intel,"Chicago, IL",Senior,Hybrid,189225.0,"Python, NLP, R, Feature Engineering, Airflow, PyTorch, Docker",2025,9,2025-09-12
9076,MLOps Engineer,Google,"Sydney, Australia",Senior,Hybrid,179903.0,"Statistics, Computer Vision, Docker, SQL, LLM",2023,10,2023-10-26
9077,Computer Vision Engineer,Airbnb,"London, UK",Senior,Hybrid,160030.0,"Scala, scikit-learn, NumPy, Machine Learning, Computer Vision, Data Engineering, Java, Git",2025,8,2025-08-21
9078,AI Product Manager,Amazon,"Austin, TX",Entry,Onsite,77271.0,"Docker, Tableau, MLOps",2024,1,2024-01-07
9079,LLM Engineer,Amazon,Singapore,Entry,Remote,87865.0,"Computer Vision, GCP, NumPy",2024,11,2024-11-25
9080,AI Research Scientist,OpenAI,"New York, NY",Lead,Remote,178741.0,"Docker, R, Hadoop, LLM, NumPy, Feature Engineering",2023,7,2023-07-17
9081,NLP Engineer,Salesforce,"New York, NY",Senior,Remote,156655.0,"Docker, AWS, Pandas, R",2024,6,2024-06-12
9082,Computer Vision Engineer,Microsoft,"Hyderabad, India",Lead,Hybrid,67791.0,"Hadoop, Pandas, Transformers, AWS, Python, Tableau, GCP",2023,7,2023-07-15
9083,MLOps Engineer,Snowflake,"Pune, India",Entry,Onsite,23615.0,"Spark, GCP, NLP, scikit-learn, R, Power BI, Python",2023,3,2023-03-01
9084,AI Engineer,Infosys,"Pune, India",Lead,Onsite,58901.0,"Docker, TensorFlow, SQL, Pandas",2023,6,2023-06-03
9085,Data Scientist,Uber,"New York, NY",Entry,Hybrid,96933.0,"Computer Vision, Docker, MLOps",2022,10,2022-10-02
9086,AI Engineer,Samsung,"New York, NY",Senior,Remote,158664.0,"FastAPI, MLOps, Pandas, R, Airflow",2024,4,2024-04-22
9087,Data Scientist,Microsoft,"Chicago, IL",Mid,Remote,143339.0,"AWS, Tableau, FastAPI, Pandas",2025,7,2025-07-18
9088,Machine Learning Engineer,Accenture,"Seattle, WA",Senior,Hybrid,210886.0,"Git, Java, Tableau, FastAPI, AWS, MLOps, Statistics",2024,4,2024-04-18
9089,Data Scientist,Salesforce,"San Francisco, CA",Entry,Hybrid,81890.0,"Data Engineering, Transformers, Feature Engineering, Computer Vision, TensorFlow, NLP",2024,6,2024-06-10
9090,Deep Learning Engineer,Infosys,Singapore,Lead,Onsite,198052.0,"Hadoop, GCP, FastAPI, NLP",2024,7,2024-07-18
9091,AI Research Scientist,Google,"Pune, India",Senior,Hybrid,55830.0,"NLP, MLOps, GCP, Java, Computer Vision, Feature Engineering, AWS",2025,10,2025-10-13
9092,Machine Learning Engineer,JPMorgan,"New York, NY",Senior,Remote,163102.0,"Tableau, Transformers, Azure, Statistics",2025,1,2025-01-10
9093,Computer Vision Engineer,Microsoft,"Pune, India",Entry,Remote,22727.0,"R, Airflow, NLP",2025,12,2025-12-23
9094,Computer Vision Engineer,JPMorgan,"Seattle, WA",Lead,Onsite,234210.0,"MLOps, Computer Vision, Transformers, A/B Testing",2025,7,2025-07-05
9095,Machine Learning Engineer,Stripe,"Bengaluru, India",Mid,Onsite,42740.0,"Linux, TensorFlow, Power BI, Pandas, A/B Testing, Airflow, Scala, Computer Vision",2023,12,2023-12-02
9096,Data Scientist,OpenAI,"Seattle, WA",Entry,Onsite,84752.0,"Airflow, Deep Learning, A/B Testing, Kubernetes",2025,4,2025-04-28
9097,AI Engineer,Infosys,"New York, NY",Senior,Remote,141480.0,"Computer Vision, GCP, TensorFlow, Docker, Scala, R, Pandas",2022,3,2022-03-06
9098,MLOps Engineer,Databricks,Singapore,Mid,Remote,101271.0,"Hadoop, Data Engineering, Pandas, Airflow, PyTorch, Kubernetes, NumPy, scikit-learn",2023,8,2023-08-15
9099,Machine Learning Engineer,Uber,Singapore,Entry,Hybrid,,"R, Tableau, LLM",2025,7,2025-07-24
9100,Machine Learning Engineer,Infosys,"Los Angeles, CA",Lead,Onsite,194771.0,"Docker, Linux, TensorFlow",2024,4,2024-04-08
9101,AI Engineer,Intel,"Toronto, Canada",Senior,Remote,159924.0,"Machine Learning, FastAPI, PyTorch, Statistics, Spark",2024,6,2024-06-07
9102,NLP Engineer,Amazon,"New York, NY",Mid,Onsite,139431.0,"Docker, GCP, Linux",2024,12,2024-12-06
9103,Data Scientist,Airbnb,Remote,Entry,Hybrid,90520.0,"Java, scikit-learn, Feature Engineering, NumPy, AWS, FastAPI, GCP",2023,3,2023-03-16
9104,Machine Learning Engineer,Google,"New York, NY",Mid,Onsite,155228.0,"TensorFlow, Tableau, Kubernetes, GCP, Computer Vision, MLOps, Airflow, Java",2025,5,2025-05-05
9105,Machine Learning Engineer,Microsoft,"Seattle, WA",Mid,Remote,117365.0,"Git, NLP, Machine Learning, MLOps, Airflow",2024,11,2024-11-22
9106,AI Product Manager,Google,"San Francisco, CA",Entry,Remote,86005.0,"Spark, Docker, TensorFlow, GCP, SQL, Linux, Power BI",2025,6,2025-06-27
9107,Machine Learning Engineer,Amazon,"London, UK",Entry,Remote,104961.0,"Machine Learning, Java, Computer Vision",2025,7,2025-07-22
9108,AI Research Scientist,Infosys,"Seattle, WA",Entry,Hybrid,109592.0,"NumPy, Azure, Transformers, Scala, A/B Testing, Data Engineering, PyTorch, Java",2023,7,2023-07-04
9109,NLP Engineer,Baidu,"Pune, India",Entry,Onsite,29734.0,"Kubernetes, Pandas, NLP, SQL, Git, Scala, AWS, Tableau",2025,6,2025-06-17
9110,LLM Engineer,Meta,"Austin, TX",Senior,Hybrid,187245.0,"Tableau, Git, NumPy",2025,8,2025-08-12
9111,Machine Learning Engineer,Wipro,"Bengaluru, India",Senior,Hybrid,58224.0,"Tableau, Computer Vision, Hadoop, Data Engineering",2024,10,2024-10-24
9112,Machine Learning Engineer,IBM,"Los Angeles, CA",Lead,Remote,220627.0,"Deep Learning, R, NumPy, Linux, NLP, SQL, Java",2025,9,2025-09-03
9113,Computer Vision Engineer,Cohere,"Mumbai, India",Mid,Remote,41197.0,"scikit-learn, NumPy, TensorFlow, Feature Engineering, Docker",2024,7,2024-07-07
9114,Data Scientist,Wipro,Singapore,Mid,Remote,110727.0,"LLM, Tableau, Azure, Pandas",2025,11,2025-11-28
9115,Deep Learning Engineer,Airbnb,"Seattle, WA",Mid,Onsite,137034.0,"Docker, Azure, NumPy, Linux, FastAPI",2023,5,2023-05-27
9116,Deep Learning Engineer,Meta,"San Francisco, CA",Senior,Remote,193907.0,"LLM, TensorFlow, Transformers, Deep Learning",2023,12,2023-12-27
9117,Data Analyst,Adobe,"San Francisco, CA",Mid,Remote,98826.0,"Data Engineering, Transformers, AWS, Tableau",2025,5,2025-05-24
9118,Computer Vision Engineer,Google,"San Francisco, CA",Senior,Hybrid,181342.0,"NLP, Kubernetes, Machine Learning, AWS, Scala, Docker, Deep Learning, FastAPI",2022,2,2022-02-19
9119,MLOps Engineer,Nvidia,"Bengaluru, India",Mid,Remote,32931.0,"R, A/B Testing, Tableau, Hadoop",2025,1,2025-01-25
9120,AI Product Manager,Databricks,"New York, NY",Senior,Onsite,184929.0,"Machine Learning, Deep Learning, Python",2024,7,2024-07-17
9121,AI Architect,TCS,"Amsterdam, Netherlands",Mid,Remote,114081.0,"Scala, Machine Learning, GCP, Git",2024,4,2024-04-27
9122,MLOps Engineer,Tesla,"London, UK",Entry,Hybrid,71156.0,"Spark, FastAPI, Java, Tableau, AWS, scikit-learn, NumPy",2024,3,2024-03-22
9123,Machine Learning Engineer,Adobe,"New York, NY",Senior,Onsite,184121.0,"Pandas, Scala, Feature Engineering, Statistics, Docker, Git, Azure",2024,10,2024-10-22
9124,LLM Engineer,Nvidia,"Seattle, WA",Mid,Remote,139736.0,"AWS, Docker, LLM, Git, NumPy, R, Hadoop, Power BI",2024,6,2024-06-26
9125,Data Scientist,Adobe,"San Francisco, CA",Senior,Onsite,157895.0,"Computer Vision, Python, AWS, Azure, Airflow",2024,2,2024-02-11
9126,Data Scientist,Google,"Boston, MA",Lead,Remote,180585.0,"Computer Vision, Docker, LLM, R",2025,10,2025-10-27
9127,AI Research Scientist,OpenAI,Singapore,Mid,Remote,153865.0,"R, FastAPI, Python, Docker",2023,10,2023-10-10
9128,Machine Learning Engineer,McKinsey,"Austin, TX",Senior,Remote,153566.0,"AWS, Java, LLM, Transformers, Pandas",2024,10,2024-10-13
9129,Deep Learning Engineer,Accenture,"San Francisco, CA",Senior,Hybrid,186766.0,"Deep Learning, FastAPI, Hadoop",2025,4,2025-04-22
9130,MLOps Engineer,OpenAI,Remote,Mid,Hybrid,132976.0,"Java, Machine Learning, MLOps, FastAPI, Computer Vision",2024,5,2024-05-03
9131,Machine Learning Engineer,Meta,"San Francisco, CA",Entry,Remote,110290.0,"Deep Learning, TensorFlow, LLM, Power BI, Airflow, Machine Learning, Tableau, Kubernetes",2025,1,2025-01-09
9132,Deep Learning Engineer,ByteDance,"New York, NY",Mid,Onsite,169854.0,"scikit-learn, Computer Vision, Power BI, AWS, SQL, GCP, Feature Engineering, A/B Testing",2025,1,2025-01-26
9133,Machine Learning Engineer,Wipro,"New York, NY",Entry,Remote,99017.0,"AWS, MLOps, Statistics, Deep Learning, LLM",2023,12,2023-12-12
9134,Computer Vision Engineer,OpenAI,"Los Angeles, CA",Mid,Hybrid,134789.0,"Azure, FastAPI, Pandas",2024,12,2024-12-15
9135,AI Engineer,McKinsey,"Boston, MA",Lead,Onsite,165895.0,"NumPy, LLM, Git",2024,10,2024-10-22
9136,Data Scientist,Uber,"Austin, TX",Entry,Hybrid,77894.0,"Statistics, Deep Learning, Git, TensorFlow, Hadoop, Feature Engineering",2023,3,2023-03-02
9137,AI Engineer,Mistral AI,"Berlin, Germany",Entry,Remote,92066.0,"Python, Statistics, Docker, Tableau",2024,12,2024-12-15
9138,LLM Engineer,Meta,"Bengaluru, India",Lead,Remote,68418.0,"Feature Engineering, PyTorch, R, Transformers, Tableau, Deep Learning, TensorFlow",2022,2,2022-02-02
9139,LLM Engineer,Cohere,"Seattle, WA",Senior,Remote,165180.0,"Kubernetes, Deep Learning, Data Engineering, PyTorch, NumPy, Computer Vision, Hadoop",2024,12,2024-12-10
9140,Computer Vision Engineer,Amazon,"San Francisco, CA",Mid,Remote,142970.0,"MLOps, Docker, Linux, Feature Engineering, AWS, Git, Kubernetes",2025,9,2025-09-04
9141,Machine Learning Engineer,OpenAI,Remote,Entry,Hybrid,96181.0,"Docker, Deep Learning, GCP, MLOps",2024,2,2024-02-12
9142,Data Scientist,OpenAI,"Austin, TX",Senior,Remote,144070.0,"Linux, Kubernetes, Transformers, Java, Data Engineering, scikit-learn, Tableau, NumPy",2022,5,2022-05-22
9143,Deep Learning Engineer,Microsoft,Remote,Mid,Onsite,140885.0,"Scala, AWS, FastAPI, LLM, Machine Learning, Power BI, Git",2023,6,2023-06-08
9144,LLM Engineer,Amazon,"London, UK",Senior,Remote,169883.0,"Pandas, LLM, PyTorch, Transformers, Deep Learning",2023,3,2023-03-21
9145,Data Analyst,Meta,"San Francisco, CA",Entry,Remote,56721.0,"Pandas, TensorFlow, GCP, Java, Azure, SQL",2025,9,2025-09-17
9146,Data Analyst,Nvidia,"Pune, India",Senior,Remote,23563.0,"Feature Engineering, Airflow, Transformers, Git, Spark, Machine Learning, Statistics, Kubernetes",2025,8,2025-08-18
9147,Machine Learning Engineer,Google,"San Francisco, CA",Mid,Hybrid,129236.0,"AWS, Airflow, Tableau, Data Engineering, R, Transformers",2023,1,2023-01-16
9148,Machine Learning Engineer,ByteDance,"Bengaluru, India",Entry,Hybrid,25384.0,"Scala, Transformers, A/B Testing, PyTorch, Pandas, scikit-learn, Airflow",2025,11,2025-11-24
9149,Machine Learning Engineer,SpaceX,"Los Angeles, CA",Entry,Remote,90243.0,"Deep Learning, Feature Engineering, MLOps, Python, Spark, SQL, Linux",2024,3,2024-03-25
9150,MLOps Engineer,Accenture,"San Francisco, CA",Senior,Onsite,159393.0,"Docker, scikit-learn, A/B Testing, MLOps, Spark, SQL, Computer Vision, NLP",2024,1,2024-01-06
9151,AI Architect,Snowflake,"London, UK",Senior,Hybrid,213433.0,"MLOps, Power BI, Data Engineering, NLP, Scala, GCP, Computer Vision",2024,9,2024-09-07
9152,MLOps Engineer,Amazon,"Pune, India",Mid,Onsite,34190.0,"Azure, NLP, NumPy, Git, Docker, MLOps, TensorFlow, Computer Vision",2022,10,2022-10-24
9153,AI Engineer,Nvidia,"Hyderabad, India",Mid,Remote,40904.0,"Docker, Python, Kubernetes",2025,1,2025-01-21
9154,AI Research Scientist,Qualcomm,"Amsterdam, Netherlands",Senior,Hybrid,196708.0,"Airflow, scikit-learn, SQL, Computer Vision, Java, NumPy, Deep Learning",2025,5,2025-05-10
9155,Deep Learning Engineer,Stripe,"Boston, MA",Mid,Hybrid,131956.0,"Data Engineering, Docker, PyTorch, GCP, Pandas, Hadoop",2024,8,2024-08-11
9156,AI Engineer,OpenAI,"Austin, TX",Lead,Onsite,191724.0,"FastAPI, LLM, Docker, Tableau, Data Engineering, Power BI",2022,11,2022-11-21
9157,LLM Engineer,ByteDance,"Los Angeles, CA",Senior,Remote,184941.0,"MLOps, Tableau, Pandas, Deep Learning",2023,5,2023-05-08
9158,AI Engineer,Baidu,"New York, NY",Senior,Hybrid,178231.0,"Pandas, GCP, Azure, FastAPI, NLP, MLOps, Feature Engineering",2024,5,2024-05-02
9159,Data Scientist,Airbnb,"San Francisco, CA",Mid,Hybrid,134523.0,"NumPy, MLOps, Machine Learning, PyTorch, AWS, Power BI",2025,10,2025-10-16
9160,NLP Engineer,Airbnb,"Ahmedabad, India",Entry,Hybrid,28705.0,"A/B Testing, Git, Hadoop, Data Engineering, Azure, NLP, FastAPI, Java",2024,12,2024-12-05
9161,Data Scientist,AMD,"Bengaluru, India",Senior,Hybrid,38537.0,"Python, Linux, Power BI, Deep Learning, scikit-learn, Statistics, A/B Testing, Spark",2023,3,2023-03-01
9162,AI Engineer,Anthropic,"Chicago, IL",Senior,Remote,164708.0,"Data Engineering, Git, Pandas, FastAPI, Deep Learning, Statistics, Python, Linux",2024,2,2024-02-19
9163,Data Scientist,Baidu,Singapore,Senior,Hybrid,159052.0,"A/B Testing, Git, R, Deep Learning, scikit-learn, Airflow",2024,4,2024-04-21
9164,LLM Engineer,Infosys,"Berlin, Germany",Entry,Onsite,113662.0,"Azure, SQL, R, Hadoop, Linux",2025,3,2025-03-18
9165,LLM Engineer,JPMorgan,"Seattle, WA",Mid,Remote,155218.0,"Kubernetes, FastAPI, Machine Learning, SQL",2024,4,2024-04-01
9166,Data Scientist,Salesforce,"Toronto, Canada",Entry,Hybrid,82562.0,"Airflow, Power BI, GCP, Spark, Docker",2024,12,2024-12-05
9167,AI Research Scientist,DeepMind,"San Francisco, CA",Senior,Onsite,156311.0,"NLP, Python, LLM, Machine Learning",2022,3,2022-03-07
9168,NLP Engineer,Wipro,"New York, NY",Mid,Hybrid,109311.0,"PyTorch, Feature Engineering, Spark, Transformers, NumPy, A/B Testing, Data Engineering, Git",2025,6,2025-06-07
9169,LLM Engineer,Wipro,"Toronto, Canada",Senior,Remote,184081.0,"Data Engineering, Power BI, Linux, Kubernetes",2024,8,2024-08-07
9170,Computer Vision Engineer,Infosys,"Mumbai, India",Mid,Remote,38040.0,"Hadoop, Computer Vision, Scala, Kubernetes",2025,11,2025-11-18
9171,Machine Learning Engineer,Salesforce,"San Francisco, CA",Lead,Hybrid,179882.0,"Tableau, AWS, NumPy",2025,9,2025-09-09
9172,NLP Engineer,Salesforce,"San Francisco, CA",Mid,Remote,124864.0,"SQL, MLOps, R, GCP, Pandas, Git",2024,3,2024-03-24
9173,Machine Learning Engineer,Intel,"San Francisco, CA",Senior,Onsite,183092.0,"PyTorch, Machine Learning, A/B Testing, Azure, NLP, NumPy, Kubernetes, FastAPI",2024,9,2024-09-28
9174,Data Analyst,Meta,Remote,Lead,Remote,111006.0,"Statistics, Transformers, R",2023,3,2023-03-26
9175,Deep Learning Engineer,Nvidia,"Mumbai, India",Mid,Hybrid,43382.0,"Kubernetes, Scala, NLP",2024,1,2024-01-08
9176,Data Scientist,Meta,"Boston, MA",Senior,Hybrid,140531.0,"Computer Vision, NumPy, TensorFlow, Python, Java, Machine Learning",2025,1,2025-01-11
9177,AI Engineer,Google,"New York, NY",Senior,Remote,191914.0,"AWS, Tableau, A/B Testing",2022,3,2022-03-04
9178,LLM Engineer,HCL Technologies,"Seattle, WA",Mid,Hybrid,130570.0,"SQL, NumPy, Feature Engineering, Python, Machine Learning, Computer Vision, Hadoop, Kubernetes",2024,1,2024-01-03
9179,AI Research Scientist,Meta,"Chicago, IL",Senior,Remote,161332.0,"R, Java, Machine Learning, Linux",2025,11,2025-11-12
9180,MLOps Engineer,Nvidia,"Pune, India",Mid,Remote,31435.0,"Data Engineering, Tableau, Power BI, Deep Learning, Pandas",2024,4,2024-04-18
9181,Data Scientist,Amazon,"Boston, MA",Senior,Remote,145519.0,"Spark, Docker, SQL, GCP, Feature Engineering",2023,12,2023-12-09
9182,LLM Engineer,Apple,"Seattle, WA",Senior,Remote,,"MLOps, Git, Power BI, Pandas, Machine Learning, GCP, Transformers",2025,3,2025-03-27
9183,AI Research Scientist,ByteDance,Remote,Senior,Remote,179230.0,"MLOps, PyTorch, Spark, A/B Testing, Data Engineering, Feature Engineering, Machine Learning, Pandas",2024,5,2024-05-07
9184,Data Scientist,Apple,"San Francisco, CA",Mid,Remote,119816.0,"Statistics, Docker, Data Engineering, Deep Learning, Computer Vision, LLM, Scala",2024,3,2024-03-09
9185,AI Research Scientist,Intel,"San Francisco, CA",Mid,Remote,141042.0,"FastAPI, LLM, Feature Engineering, Python, Java, Tableau, TensorFlow",2025,8,2025-08-02
9186,Data Scientist,Meta,"San Francisco, CA",Senior,Onsite,146032.0,"Linux, MLOps, Deep Learning",2025,7,2025-07-25
9187,Machine Learning Engineer,Salesforce,"London, UK",Entry,Remote,76468.0,"Spark, Python, A/B Testing, Azure",2023,3,2023-03-05
9188,AI Engineer,Baidu,"Boston, MA",Entry,Remote,98680.0,"GCP, Linux, Hadoop, Power BI, Kubernetes, Azure",2024,8,2024-08-22
9189,LLM Engineer,Wipro,"New York, NY",Mid,Onsite,138006.0,"scikit-learn, Deep Learning, Java",2024,11,2024-11-01
9190,Data Scientist,DeepMind,"Sydney, Australia",Mid,Hybrid,137460.0,"Deep Learning, Scala, Data Engineering, Git, Machine Learning, scikit-learn, Pandas, Kubernetes",2025,6,2025-06-16
9191,AI Engineer,Meta,"Austin, TX",Lead,Remote,180112.0,"Power BI, SQL, Machine Learning, Transformers, TensorFlow, Azure, NLP, Airflow",2022,3,2022-03-22
9192,Data Scientist,OpenAI,Singapore,Senior,Onsite,115258.0,"Computer Vision, Deep Learning, Pandas, Python",2025,2,2025-02-17
9193,Computer Vision Engineer,Airbnb,"San Francisco, CA",Senior,Hybrid,179117.0,"Computer Vision, PyTorch, R, Python, Docker",2023,8,2023-08-17
9194,Data Scientist,Tesla,"Seattle, WA",Mid,Hybrid,119990.0,"scikit-learn, Kubernetes, Linux, PyTorch, A/B Testing, R, Airflow, Scala",2025,11,2025-11-03
9195,Machine Learning Engineer,Intel,"Chicago, IL",Entry,Hybrid,84558.0,"R, Transformers, Scala",2025,12,2025-12-08
9196,MLOps Engineer,Meta,"San Francisco, CA",Entry,Onsite,70049.0,"scikit-learn, AWS, Git, Power BI",2023,5,2023-05-04
9197,LLM Engineer,Salesforce,"Los Angeles, CA",Senior,Hybrid,211134.0,"SQL, Statistics, Spark, Computer Vision",2025,5,2025-05-23
9198,LLM Engineer,Intel,"Amsterdam, Netherlands",Entry,Remote,117846.0,"Machine Learning, NumPy, TensorFlow, Deep Learning, PyTorch, A/B Testing, Transformers",2025,12,2025-12-26
9199,AI Engineer,Microsoft,"Mumbai, India",Senior,Hybrid,32753.0,"Git, Data Engineering, scikit-learn, Computer Vision, Pandas, MLOps, Java",2025,6,2025-06-13
9200,Machine Learning Engineer,Apple,"Bengaluru, India",Mid,Remote,35245.0,"Deep Learning, Tableau, FastAPI, Kubernetes, Pandas, Computer Vision, Power BI, Statistics",2023,1,2023-01-22
9201,AI Product Manager,Snowflake,"New York, NY",Senior,Remote,190392.0,"Computer Vision, Tableau, TensorFlow, MLOps, NumPy, Power BI, R",2024,4,2024-04-27
9202,LLM Engineer,Meta,"San Francisco, CA",Senior,Hybrid,168067.0,"Feature Engineering, NumPy, R, MLOps, Data Engineering",2024,12,2024-12-10
9203,LLM Engineer,Salesforce,"Chicago, IL",Entry,Onsite,94818.0,"Git, R, Power BI, A/B Testing, Docker, Feature Engineering",2024,12,2024-12-05
9204,LLM Engineer,JPMorgan,"San Francisco, CA",Senior,Remote,172201.0,"R, Deep Learning, Transformers, LLM",2023,2,2023-02-04
9205,Data Scientist,Goldman Sachs,"Hyderabad, India",Mid,Remote,,"Machine Learning, Linux, GCP",2024,7,2024-07-28
9206,MLOps Engineer,Amazon,Singapore,Entry,Remote,68247.0,"Python, Kubernetes, AWS, PyTorch, Deep Learning, Data Engineering",2025,5,2025-05-01
9207,AI Engineer,Apple,"Boston, MA",Mid,Remote,146982.0,"Java, Statistics, NumPy, scikit-learn",2023,9,2023-09-26
9208,Data Scientist,Google,"Berlin, Germany",Entry,Onsite,64800.0,"LLM, Pandas, NLP, NumPy, Tableau, GCP, AWS, Data Engineering",2025,11,2025-11-07
9209,NLP Engineer,Infosys,"New York, NY",Senior,Onsite,163409.0,"FastAPI, MLOps, Spark, NLP, SQL, Azure, Docker, Git",2023,1,2023-01-16
9210,AI Research Scientist,TCS,"Seattle, WA",Mid,Hybrid,159320.0,"Data Engineering, Docker, Linux, Machine Learning, Pandas, NLP, Java, Kubernetes",2025,6,2025-06-23
9211,AI Engineer,Snowflake,"Seattle, WA",Mid,Hybrid,107773.0,"Linux, Computer Vision, GCP, TensorFlow, SQL",2024,12,2024-12-15
9212,AI Research Scientist,Adobe,"New York, NY",Entry,Hybrid,92465.0,"Spark, NumPy, Pandas, PyTorch, Python, Tableau, Java",2023,3,2023-03-16
9213,Data Analyst,Accenture,"San Francisco, CA",Senior,Remote,121202.0,"Statistics, TensorFlow, Tableau, Azure, NLP, FastAPI, Java, MLOps",2024,5,2024-05-27
9214,AI Research Scientist,Baidu,"Los Angeles, CA",Senior,Remote,195766.0,"PyTorch, AWS, NLP, Git, Linux, Spark",2025,7,2025-07-02
9215,Data Analyst,Snowflake,"Chicago, IL",Senior,Hybrid,97962.0,"Kubernetes, scikit-learn, LLM, NLP, Java",2025,5,2025-05-18
9216,AI Product Manager,SpaceX,"Los Angeles, CA",Lead,Remote,221072.0,"NLP, PyTorch, Git, Java, Machine Learning, AWS",2023,11,2023-11-03
9217,AI Engineer,Meta,"San Francisco, CA",Mid,Remote,149394.0,"Machine Learning, Power BI, AWS, Feature Engineering, Statistics, PyTorch, FastAPI",2025,8,2025-08-26
9218,MLOps Engineer,Microsoft,"Seattle, WA",Lead,Remote,190766.0,"scikit-learn, Python, Transformers, LLM, GCP, Azure, TensorFlow, Data Engineering",2025,10,2025-10-22
9219,Machine Learning Engineer,Meta,"Boston, MA",Entry,Remote,85808.0,"Airflow, Deep Learning, Python, Linux, Feature Engineering, Azure, SQL, Kubernetes",2023,3,2023-03-02
9220,Computer Vision Engineer,Databricks,"Ahmedabad, India",Mid,Onsite,34727.0,"LLM, Linux, Statistics, Spark, Java, NLP, Git, A/B Testing",2025,11,2025-11-12
9221,NLP Engineer,Uber,"San Francisco, CA",Mid,Remote,128468.0,"FastAPI, Python, Java, AWS",2022,2,2022-02-27
9222,MLOps Engineer,Deloitte,"San Francisco, CA",Entry,Hybrid,83858.0,"Airflow, Data Engineering, Scala",2024,4,2024-04-23
9223,Data Analyst,Microsoft,"San Francisco, CA",Lead,Remote,143312.0,"Machine Learning, FastAPI, Hadoop",2025,10,2025-10-22
9224,MLOps Engineer,Salesforce,"San Francisco, CA",Entry,Onsite,70049.0,"scikit-learn, Git, Spark, A/B Testing",2024,1,2024-01-12
9225,Machine Learning Engineer,OpenAI,"Bengaluru, India",Senior,Onsite,39110.0,"Computer Vision, Data Engineering, GCP",2023,12,2023-12-24
9226,NLP Engineer,Meta,Singapore,Senior,Remote,162144.0,"Computer Vision, A/B Testing, Statistics, NumPy, Kubernetes, GCP",2023,8,2023-08-17
9227,Deep Learning Engineer,Uber,Remote,Mid,Remote,128730.0,"Statistics, R, SQL, Spark, Azure",2025,2,2025-02-23
9228,LLM Engineer,Google,"Bengaluru, India",Mid,Onsite,36120.0,"scikit-learn, Tableau, SQL, Python, Linux",2024,1,2024-01-03
9229,NLP Engineer,Infosys,"Ahmedabad, India",Senior,Hybrid,35008.0,"Tableau, Pandas, AWS, Linux, R, Azure",2024,4,2024-04-20
9230,Machine Learning Engineer,Snowflake,"Sydney, Australia",Mid,Hybrid,133512.0,"Statistics, scikit-learn, A/B Testing, Java, GCP, Deep Learning, Pandas",2025,6,2025-06-05
9231,LLM Engineer,Google,"San Francisco, CA",Mid,Hybrid,138616.0,"A/B Testing, Kubernetes, Python, Data Engineering",2023,8,2023-08-19
9232,MLOps Engineer,SpaceX,"Berlin, Germany",Entry,Remote,92528.0,"Python, Docker, Tableau, Power BI, NLP, Scala, Deep Learning, Feature Engineering",2025,4,2025-04-11
9233,Data Scientist,TCS,"Pune, India",Entry,Onsite,23488.0,"Transformers, Hadoop, Tableau, Airflow, NumPy, Machine Learning, MLOps, Feature Engineering",2025,6,2025-06-12
9234,AI Product Manager,Amazon,"Los Angeles, CA",Mid,Hybrid,122223.0,"NLP, Linux, Machine Learning",2025,12,2025-12-14
9235,AI Engineer,Google,"New York, NY",Senior,Remote,190301.0,"Hadoop, Computer Vision, NumPy",2023,12,2023-12-21
